RegionName,StateName,City,Metro,CountyName,HomeValue,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
94565,CA,Pittsburg,San Francisco-Oakland-Hayward,Contra Costa County,650127.0,94565,97671.0,34.1,71629.0,28103.0,13099.0,13.41135034964319
37042,TN,Clarksville,Clarksville,Montgomery County,186714.0,37042,77945.0,28.8,51256.0,22838.0,11200.0,14.369106421194433
11206,NY,New York,New York-Newark-Jersey City,Kings County,623255.0,11206,88422.0,29.3,39753.0,23607.0,30756.0,34.78319875144195
73099,OK,Yukon,Oklahoma City,Canadian County,188428.0,73099,70417.0,35.4,74392.0,31777.0,5077.0,7.209906698666514
90046,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,1588216.0,90046,50900.0,38.2,72266.0,67271.0,6347.0,12.469548133595286
20009,DC,Washington,Washington-Arlington-Alexandria,District of Columbia,641951.0,20009,52338.0,33.6,109923.0,81274.0,5001.0,9.555198899461192
77429,TX,Cypress,Houston-The Woodlands-Sugar Land,Harris County,285817.0,77429,88628.0,36.0,107033.0,42734.0,3424.0,3.863338899670533
78245,TX,San Antonio,San Antonio-New Braunfels,Bexar County,209182.0,78245,76518.0,29.7,69609.0,24386.0,7786.0,10.175383569878985
77479,TX,Sugar Land,Houston-The Woodlands-Sugar Land,Fort Bend County,405853.0,77479,93848.0,39.9,140394.0,54614.0,3960.0,4.219589122836928
10462,NY,New York,New York-Newark-Jersey City,Bronx County,194606.0,10462,75714.0,36.6,54278.0,26750.0,14391.0,19.007052856803234
10456,NY,New York,New York-Newark-Jersey City,Bronx County,306997.0,10456,92717.0,31.1,27917.0,16304.0,33857.0,36.516496435389406
60613,IL,Chicago,Chicago-Naperville-Elgin,Cook County,360090.0,60613,50761.0,33.6,84318.0,66016.0,5157.0,10.159374322806881
30044,GA,Lawrenceville,Atlanta-Sandy Springs-Roswell,Gwinnett County,254822.0,30044,89139.0,33.5,62958.0,25062.0,10158.0,11.395685390233233
10019,NY,New York,New York-Newark-Jersey City,New York County,974254.0,10019,45498.0,38.3,103792.0,106885.0,5799.0,12.745615191876563
63376,MO,Saint Peters,St. Louis,Saint Charles County,243636.0,63376,75395.0,39.6,82039.0,37912.0,2585.0,3.4286093242257443
10003,NY,New York,New York-Newark-Jersey City,New York County,960148.0,10003,53977.0,32.5,118161.0,97391.0,4081.0,7.560627674750356
28277,NC,Charlotte,Charlotte-Concord-Gastonia,Mecklenburg County,410763.0,28277,72132.0,39.5,110158.0,54693.0,2639.0,3.65857039871347
60625,IL,Chicago,Chicago-Naperville-Elgin,Cook County,420682.0,60625,79444.0,34.9,68770.0,36668.0,10382.0,13.068324857761445
30043,GA,Lawrenceville,Atlanta-Sandy Springs-Roswell,Gwinnett County,293631.0,30043,91378.0,36.1,77443.0,31340.0,7238.0,7.920943772023902
11230,NY,New York,New York-Newark-Jersey City,Kings County,486698.0,11230,86139.0,33.9,53070.0,28852.0,17065.0,19.81100314607785
11212,NY,New York,New York-Newark-Jersey City,Kings County,502334.0,11212,75605.0,38.3,26521.0,19569.0,25556.0,33.80199722240592
77036,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,147422.0,77036,74472.0,30.6,30952.0,16930.0,24642.0,33.08894618111505
10463,NY,New York,New York-Newark-Jersey City,New York County,336471.0,10463,71132.0,40.4,58408.0,35989.0,11473.0,16.129168306809873
60629,IL,Chicago,Chicago-Naperville-Elgin,Cook County,225487.0,60629,110029.0,31.2,43506.0,18585.0,19443.0,17.670795881085894
11209,NY,New York,New York-Newark-Jersey City,Kings County,505511.0,11209,67782.0,41.2,77917.0,45435.0,7400.0,10.917352689504588
30096,GA,Duluth,Atlanta-Sandy Springs-Roswell,Gwinnett County,288954.0,30096,68691.0,35.8,57801.0,29620.0,8827.0,12.850300621624374
11221,NY,New York,New York-Newark-Jersey City,Kings County,1065439.0,11221,83322.0,32.0,56900.0,30542.0,17679.0,21.217685605242316
7030,NJ,Hoboken,New York-Newark-Jersey City,Hudson County,708764.0,7030,53193.0,31.7,147620.0,90771.0,4473.0,8.409001184366364
98052,WA,Redmond,Seattle-Tacoma-Bellevue,King County,994785.0,98052,70245.0,34.8,135287.0,64993.0,3585.0,5.1035660901131745
30024,GA,Suwanee,Atlanta-Sandy Springs-Roswell,Gwinnett County,416225.0,30024,79000.0,38.1,113333.0,42954.0,3571.0,4.520253164556961
60610,IL,Chicago,Chicago-Naperville-Elgin,Cook County,430807.0,60610,40548.0,33.4,92130.0,88537.0,3899.0,9.615764032751306
78704,TX,Austin,Austin-Round Rock,Travis County,805352.0,78704,48746.0,33.5,75233.0,59707.0,5825.0,11.949698436794813
77077,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,324357.0,77077,59588.0,34.6,65193.0,48197.0,6483.0,10.879707323622208
85032,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County,351919.0,85032,73203.0,37.3,57570.0,29643.0,10331.0,14.112809584306653
77379,TX,Spring,Houston-The Woodlands-Sugar Land,Harris County,283668.0,77379,81368.0,39.1,103359.0,46166.0,4540.0,5.579589027627568
75287,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,368186.0,75287,55673.0,32.9,52150.0,41461.0,6189.0,11.116699297684695
10024,NY,New York,New York-Newark-Jersey City,New York County,1308153.0,10024,58102.0,43.7,143623.0,132575.0,4248.0,7.311280162472893
78666,TX,San Marcos,Austin-Round Rock,Hays County,268121.0,78666,82923.0,25.4,44159.0,22431.0,21215.0,25.58397549533905
21234,MD,Parkville,Baltimore-Columbia-Towson,Baltimore County,244594.0,21234,68381.0,39.6,66714.0,37605.0,4640.0,6.785510595048332
33160,FL,Sunny Isles Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,389643.0,33160,39615.0,49.6,51790.0,48469.0,4668.0,11.783415372964786
23464,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,305011.0,23464,76421.0,36.5,80399.0,34780.0,5317.0,6.957511678727053
34787,FL,Winter Garden,Orlando-Kissimmee-Sanford,Orange County,374738.0,34787,69976.0,37.0,81711.0,36908.0,6468.0,9.243169086543958
78521,TX,Brownsville,Brownsville-Harlingen,Cameron County,101744.0,78521,90687.0,29.2,32169.0,13406.0,31162.0,34.362146724447825
8701,NJ,Lakewood Township,New York-Newark-Jersey City,Ocean County,378264.0,8701,102466.0,19.3,52148.0,18077.0,24256.0,23.672242499951206
75243,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,235604.0,75243,68308.0,31.9,41786.0,27332.0,15337.0,22.452714176963166
11214,NY,New York,New York-Newark-Jersey City,Kings County,501029.0,11214,92644.0,39.5,56911.0,27132.0,14967.0,16.15539052717931
28027,NC,Concord,Charlotte-Concord-Gastonia,Cabarrus County,294620.0,28027,68716.0,37.8,76776.0,34776.0,5115.0,7.443681238721695
11207,NY,New York,New York-Newark-Jersey City,Kings County,517279.0,11207,91083.0,35.2,39382.0,22030.0,25675.0,28.18857525553616
94501,CA,Alameda,San Francisco-Oakland-Hayward,Alameda County,1202065.0,94501,63821.0,40.3,94991.0,49921.0,5286.0,8.282540229704956
2169,MA,Quincy,Boston-Cambridge-Newton,Norfolk County,515443.0,2169,56523.0,38.6,72537.0,40107.0,7016.0,12.412646179431384
33411,FL,Royal Palm Beach,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,336157.0,33411,72546.0,40.9,75019.0,34794.0,5273.0,7.268491715601137
11229,NY,New York,New York-Newark-Jersey City,Kings County,568555.0,11229,83119.0,40.8,64631.0,32370.0,11301.0,13.59616934756193
60619,IL,Chicago,Chicago-Naperville-Elgin,Cook County,179290.0,60619,61207.0,40.9,35629.0,23492.0,15470.0,25.274886859346157
78745,TX,Austin,Austin-Round Rock,Travis County,453053.0,78745,61907.0,36.0,64626.0,36962.0,6937.0,11.205517954350881
94110,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,1556963.0,94110,72380.0,37.3,134592.0,70038.0,6239.0,8.6197844708483
23462,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,245500.0,23462,65906.0,33.7,67082.0,30338.0,5986.0,9.08263284071253
33025,FL,Miramar,Miami-Fort Lauderdale-West Palm Beach,Broward County,282877.0,33025,73428.0,36.2,58483.0,25978.0,8696.0,11.842893719017267
10458,NY,New York,New York-Newark-Jersey City,Bronx County,222296.0,10458,85620.0,28.9,35423.0,16752.0,28093.0,32.81125905162345
75067,TX,Lewisville,Dallas-Fort Worth-Arlington,Denton County,290102.0,75067,68196.0,32.2,63939.0,30370.0,6878.0,10.085635521144937
90034,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,1504611.0,90034,53861.0,34.0,75714.0,48244.0,5247.0,9.741742633816676
80134,CO,Parker,Denver-Aurora-Lakewood,Douglas County,593506.0,80134,69163.0,36.5,115031.0,49552.0,1628.0,2.3538597226840943
33139,FL,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,351747.0,33139,39427.0,39.9,53327.0,60179.0,5999.0,15.215461485783852
60611,IL,Chicago,Chicago-Naperville-Elgin,Cook County,480385.0,60611,33224.0,38.9,106906.0,110762.0,3497.0,10.525523717794368
95630,CA,Folsom,Sacramento--Roseville--Arden-Arcade,Sacramento County,662775.0,95630,78159.0,40.7,114405.0,47874.0,4060.0,5.194539336480764
48197,MI,Ypsilanti,Ann Arbor,Washtenaw County,261240.0,48197,68108.0,30.3,61341.0,31428.0,9372.0,13.760498032536562
44107,OH,Lakewood,Cleveland-Elyria,Cuyahoga County,235921.0,44107,50351.0,34.7,53324.0,36480.0,6970.0,13.84282337987329
66062,KS,Olathe,Kansas City,Johnson County,320094.0,66062,81780.0,35.0,100355.0,41510.0,3787.0,4.630716556615308
11211,NY,New York,New York-Newark-Jersey City,Kings County,995806.0,11211,103123.0,31.0,81228.0,47605.0,25885.0,25.101092869679896
44035,OH,Elyria,Cleveland-Elyria,Lorain County,133034.0,44035,63333.0,40.6,46372.0,25653.0,13158.0,20.77589882052011
85281,AZ,Tempe,Phoenix-Mesa-Scottsdale,Maricopa County,336674.0,85281,66833.0,24.6,38264.0,21766.0,20638.0,30.879954513488848
11377,NY,New York,New York-Newark-Jersey City,Queens County,450948.0,11377,83825.0,40.5,58948.0,29839.0,9016.0,10.755741127348642
10453,NY,New York,New York-Newark-Jersey City,Bronx County,496563.0,10453,81716.0,31.0,29136.0,15247.0,30590.0,37.4345293455382
